passengers,vehicles,vehicle speed,x-dim,y-dim,time horizon,update interval,immediate pickup penalty,reassignment penalty,waiting penalty,pass1 penalty,pass2 penalty,rideshare flat penalty,rideshares,run time,number served,empty km 1,empty km 2,total km,average wait,wait times
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.0000000000000018,True,1410.0,69,95.61094899856644,64.61857955501335,367.0615506886573,211.7391304347826,"[0, 0, 50.0, 310.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 290.0, 0, 0, 0, 0, 230.0, 40.0, 250.0, 0, 20.0, 50.0, 0, 40.0, 30.0, 0, 100.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 130.0, 0, 0, 250.0, 270.0, 70.0, 0, 50.0, 270.0, 0, 20.0, 210.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.100000000000002,True,1330.0,69,94.05773599993492,68.03302100202363,367.79539842863363,216.95652173913044,"[0, 0, 50.0, 310.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 290.0, 0, 0, 0, 0, 210.0, 40.0, 250.0, 0, 20.0, 270.0, 0, 40.0, 30.0, 0, 100.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 130.0, 0, 0, 250.0, 230.0, 70.0, 0, 50.0, 270.0, 0, 20.0, 50.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.200000000000002,True,1220.0,69,95.28801739817315,70.27940609508845,375.2244539279636,221.8840579710145,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.300000000000002,True,1220.0,69,95.28801739817315,70.27940609508845,375.2244539279636,221.8840579710145,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.400000000000002,True,1220.0,69,95.28801739817315,70.27940609508845,375.2244539279636,221.8840579710145,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.500000000000002,True,1220.0,69,95.28801739817315,70.27940609508845,375.2244539279637,221.8840579710145,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.6000000000000023,True,1220.0,69,95.28801739817315,70.27940609508845,375.2244539279637,221.8840579710145,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.7000000000000024,True,1220.0,69,94.8107516413348,72.19523847096879,378.3894037616727,224.63768115942028,"[0, 0, 50.0, 290.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 270.0, 0, 0, 0, 0, 230.0, 40.0, 260.0, 0, 20.0, 210.0, 0, 40.0, 30.0, 0, 130.0, 0, 70.0, 0, 50.0, 0, 0, 210.0, 80.0, 0, 0, 30.0, 0, 20.0, 50.0, 210.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 250.0, 0, 20.0, 70.0, 30.0, 30.0, 50.0, 10.0, 0, 0, 260.0, 290.0, 40.0, 0, 20.0, 0, 200.0, 50.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.8000000000000025,True,1370.0,69,85.8751883330012,72.39994378321234,386.6624051193897,240.0,"[0, 0, 30.0, 300.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 290.0, 0, 0, 0, 0, 210.0, 40.0, 210.0, 0, 20.0, 260.0, 0, 40.0, 30.0, 0, 80.0, 0, 70.0, 0, 50.0, 0, 0, 70.0, 250.0, 0, 0, 30.0, 0, 20.0, 50.0, 130.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 260.0, 0, 20.0, 50.0, 30.0, 50.0, 50.0, 10.0, 0, 0, 270.0, 210.0, 40.0, 0, 20.0, 0, 200.0, 260.0, 40.0]"
69,28,0.016666666666666666,10.0,10.0,10800.0,10.0,1,1.0,0.05,1.0,1.0,3.9000000000000026,True,1370.0,69,85.8751883330012,72.39994378321234,386.6624051193897,240.0,"[0, 0, 30.0, 300.0, 0, 40.0, 40.0, 0, 30.0, 40.0, 0, 0, 290.0, 0, 0, 0, 0, 210.0, 40.0, 210.0, 0, 20.0, 260.0, 0, 40.0, 30.0, 0, 80.0, 0, 70.0, 0, 50.0, 0, 0, 70.0, 250.0, 0, 0, 30.0, 0, 20.0, 50.0, 130.0, 0, 0, 100.0, 270.0, 50.0, 0, 50.0, 260.0, 0, 20.0, 50.0, 30.0, 50.0, 50.0, 10.0, 0, 0, 270.0, 210.0, 40.0, 0, 20.0, 0, 200.0, 260.0, 40.0]"
